,date,adType,category,placement,keywords,body,ageMean,clickPerDollar
183,3/26/2013,Photo Post,Cosmetics,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,70.95330277
184,3/26/2013,Photo Post,High End,mobile,#American Eagle Outfitters,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,76.46036259
185,3/26/2013,Photo Post,High End,mobile,#American Eagle Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",52,102.5916745
186,3/26/2013,Photo Post,General,mobile,#American Eagle Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",52,94.7733608
187,3/26/2013,Photo Post,Cosmetics,mobile,#American Eagle Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",52,104.1985106
188,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,34.37458096
189,3/26/2013,Photo Post,Retailer,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,32.55642487
190,3/26/2013,Photo Post,Department,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,36.45692999
191,3/26/2013,Photo Post,Department,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,31.74717696
192,3/26/2013,Photo Post,Department,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,30.34020212
193,3/26/2013,Photo Post,Retailer,mobile,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,59.43932315
194,3/26/2013,Photo Post,Department,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,49.28473617
195,3/26/2013,Photo Post,Department,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",27,74.38406979
196,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",27,53.56803239
197,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",27,96.81896416
198,3/26/2013,Photo Post,Retailer,desktopfeed,#Shopping,Check out a sneak peak of what's new in our stores!,34.5,28.3602179
199,3/26/2013,Photo Post,General,desktopfeed,#Shopping,Check out a sneak peak of what's new in our stores!,34.5,40.52161301
200,3/26/2013,Photo Post,Retailer,mobile,#Shopping,Check out a sneak peak of what's new in our stores!,34.5,36.87625675
201,3/26/2013,Photo Post,eCom,desktopfeed,#Abercrombie & Fitch,Check out a sneak peak of what's new in our stores!,34.5,32.69975697
202,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,Check out a sneak peak of what's new in our stores!,34.5,17.26533587
203,3/26/2013,Photo Post,High End,mobile,#Abercrombie & Fitch,Check out a sneak peak of what's new in our stores!,34.5,40.98888283
204,3/26/2013,Photo Post,Retailer,mobile,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,100.6110899
205,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,71.77536611
206,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,53.39124839
207,3/26/2013,Photo Post,eCom,mobile,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,91.96094879
208,3/26/2013,Photo Post,Retailer,mobile,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,91.23096764
209,3/26/2013,Photo Post,eCom,desktopfeed,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,91.67458157
210,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,90.92133069
211,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,80.1502841
212,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,91.28410027
213,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,83.34782614
214,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,116.5536238
215,3/26/2013,Photo Post,High End,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,91.81637943
216,3/26/2013,Photo Post,High End,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,72.67015486
217,3/26/2013,Photo Post,General,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,93.90096276
218,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,74.16361708
219,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",27,80.76294725
220,3/26/2013,Photo Post,Retailer,desktopfeed,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,52,60.77247762
221,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,52,39.57604907
222,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,52,85.5607746
223,3/26/2013,Photo Post,Department,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,34.5,52.30092375
224,3/26/2013,Photo Post,Retailer,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,34.5,27.46300758
225,3/26/2013,Photo Post,Department,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,34.5,34.43338902
226,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,39.51648033
227,3/26/2013,Photo Post,Department,mobile,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,60.49613966
228,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,39.83874061
229,3/26/2013,Photo Post,Retailer,desktopfeed,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,27,53.91054591
230,3/26/2013,Photo Post,General,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,75.52615594
231,3/26/2013,Photo Post,Retailer,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,95.89193369
232,3/26/2013,Photo Post,eCom,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,30.23207193
233,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,67.11243618
234,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,60.18316436
235,3/26/2013,Photo Post,Retailer,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,86.46147839
236,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,56.87729983
237,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,22.47148269
238,3/26/2013,Photo Post,eCom,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,35.58651384
239,3/26/2013,Photo Post,Retailer,mobile,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,59.05494019
240,3/26/2013,Photo Post,eCom,mobile,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,89.05226162
241,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,39.62610496
242,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,54.2588545
243,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,79.75211909
244,3/26/2013,Photo Post,High End,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,78.74349668
245,3/26/2013,Photo Post,High End,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,38.2223137
246,3/26/2013,Photo Post,General,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,33.69970843
247,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,63.59628968
248,3/26/2013,Photo Post,High End,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,20.69202295
249,3/26/2013,Photo Post,Retailer,mobile,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,60.6108249
250,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,26.78268758
251,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,101.5188816
252,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,94.80221891
253,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,90.19968775
254,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",52,90.24157438
255,3/26/2013,Photo Post,Department,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",52,114.5333508
256,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",34.5,105.3724946
257,3/26/2013,Photo Post,Retailer,desktopfeed,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",34.5,63.86546059
258,3/26/2013,Photo Post,Retailer,desktopfeed,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",34.5,95.35771525
259,3/26/2013,Photo Post,General,mobile,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,67.9129135
260,3/26/2013,Photo Post,Retailer,mobile,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,68.75662449
261,3/26/2013,Photo Post,eCom,desktopfeed,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,72.6878738
262,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,75.29941737
263,3/26/2013,Photo Post,High End,mobile,#Abercrombie & Fitch,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,94.07927672
264,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,108.2243718
265,3/26/2013,Photo Post,High End,desktopfeed,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,68.73510335
266,3/26/2013,Photo Post,High End,desktopfeed,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,34.5,19.90447298
267,3/26/2013,Photo Post,eCom,desktopfeed,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,34.5,39.36127698
268,3/26/2013,Photo Post,Retailer,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,52,67.14351079
269,3/26/2013,Photo Post,eCom,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,34.11169887
270,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,41.81698812
271,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,41.77770146
272,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,49.98314747
273,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,21.00832669
274,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,29.97737473
275,3/26/2013,Photo Post,High End,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",27,85.69738457
276,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,22.14937002
277,3/26/2013,Photo Post,General,mobile,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,50.42218081
278,3/26/2013,Photo Post,Cosmetics,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,52.60180861
279,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,15.38354471
280,3/26/2013,Photo Post,Retailer,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,17.68354188
281,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,Check out a sneak peak of what's new in our stores!,27,40.03141614
282,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,43.60890837
283,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,54.01243455
284,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Click """"Like"""" to become a fan of Retail Store X!",52,50.92179311
285,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Click """"Like"""" to become a fan of Retail Store X!",52,93.05056416
286,3/26/2013,Photo Post,Department,desktopfeed,#Abercrombie & Fitch,"Click """"Like"""" to become a fan of Retail Store X!",52,84.04065495
287,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,57.67881296
